Time;Size1;Count1 (TC);Size2;Count2 (TC);Size3;Count3 (TC);Size4;Count4 (TC);Size5;Count5 (TC);Size6;Count6 (TC);AT (C);RH (%);Location;Seconds;A1Size;A2Size;Status;
2023-02-01 11:57:18;0,3;29;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:19;0,3;42;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:20;0,3;39;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:21;0,3;37;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:22;0,3;48;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:23;0,3;52;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:24;0,3;41;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:25;0,3;38;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:26;0,3;30;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:27;0,3;48;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:28;0,3;36;0,5;1;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:29;0,3;37;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:30;0,3;54;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:31;0,3;47;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:32;0,3;44;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:33;0,3;40;0,5;2;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:34;0,3;34;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:35;0,3;38;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:36;0,3;35;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:37;0,3;35;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:38;0,3;36;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:39;0,3;51;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:40;0,3;49;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:41;0,3;44;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:42;0,3;38;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:43;0,3;45;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:44;0,3;53;0,5;4;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:45;0,3;44;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:46;0,3;31;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:47;0,3;45;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:48;0,3;37;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:49;0,3;42;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:50;0,3;33;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:51;0,3;50;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:52;0,3;42;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:53;0,3;43;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:54;0,3;46;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:55;0,3;45;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:56;0,3;34;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:57;0,3;46;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:58;0,3;43;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:57:59;0,3;45;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:00;0,3;45;0,5;1;1;1;1,5;1;2;1;2,5;1;;;422;1;;;0;
2023-02-01 11:58:01;0,3;42;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:02;0,3;35;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:03;0,3;44;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:04;0,3;47;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:05;0,3;41;0,5;2;1;1;1,5;1;2;1;2,5;0;;;422;1;;;0;
2023-02-01 11:58:06;0,3;48;0,5;6;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:07;0,3;44;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:08;0,3;37;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:09;0,3;41;0,5;4;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:10;0,3;46;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:11;0,3;33;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:12;0,3;43;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:13;0,3;37;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:14;0,3;53;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:15;0,3;40;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:16;0,3;34;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:17;0,3;44;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:18;0,3;45;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:19;0,3;48;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:20;0,3;55;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:21;0,3;26;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:22;0,3;40;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:23;0,3;49;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:24;0,3;38;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:25;0,3;37;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:26;0,3;39;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:27;0,3;35;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:28;0,3;34;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:29;0,3;35;0,5;5;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:30;0,3;40;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:31;0,3;48;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:32;0,3;52;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:33;0,3;50;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:34;0,3;42;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:35;0,3;42;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:36;0,3;44;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:37;0,3;54;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:38;0,3;39;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:39;0,3;42;0,5;3;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:40;0,3;28;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:41;0,3;38;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:42;0,3;41;0,5;4;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:43;0,3;31;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:44;0,3;32;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:45;0,3;41;0,5;3;1;1;1,5;1;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:46;0,3;39;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:47;0,3;52;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:48;0,3;35;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:49;0,3;44;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:50;0,3;41;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:51;0,3;39;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:52;0,3;45;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:53;0,3;34;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:54;0,3;29;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:55;0,3;43;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:56;0,3;53;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:57;0,3;47;0,5;1;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:58;0,3;41;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:58:59;0,3;53;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:00;0,3;30;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:01;0,3;46;0,5;2;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:02;0,3;35;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:03;0,3;42;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:04;0,3;35;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:05;0,3;49;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:06;0,3;40;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:07;0,3;40;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:08;0,3;27;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:09;0,3;43;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:10;0,3;46;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:11;0,3;55;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:12;0,3;44;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:13;0,3;46;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:14;0,3;50;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:15;0,3;45;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:16;0,3;38;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:17;0,3;38;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:18;0,3;33;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:19;0,3;37;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:20;0,3;38;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:21;0,3;40;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:22;0,3;51;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:23;0,3;50;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:24;0,3;43;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:25;0,3;51;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:26;0,3;55;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:27;0,3;35;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:28;0,3;48;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:29;0,3;45;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:30;0,3;40;0,5;4;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:31;0,3;33;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:32;0,3;51;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:33;0,3;48;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:34;0,3;39;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:35;0,3;40;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:36;0,3;35;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:37;0,3;31;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:38;0,3;35;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:39;0,3;37;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:40;0,3;34;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:41;0,3;54;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:42;0,3;43;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:43;0,3;44;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:44;0,3;42;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:45;0,3;34;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:46;0,3;40;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:47;0,3;43;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:48;0,3;32;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:49;0,3;51;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:50;0,3;59;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:51;0,3;48;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:52;0,3;43;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:53;0,3;42;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:54;0,3;38;0,5;1;1;1;1,5;1;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:55;0,3;40;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:56;0,3;42;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:57;0,3;35;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:58;0,3;41;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 11:59:59;0,3;37;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:00;0,3;47;0,5;4;1;1;1,5;1;2;1;2,5;1;;;422;1;;;0;
2023-02-01 12:00:01;0,3;50;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:02;0,3;52;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:03;0,3;44;0,5;2;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:04;0,3;45;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:05;0,3;29;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:06;0,3;44;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:07;0,3;39;0,5;2;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:08;0,3;35;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:09;0,3;42;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:10;0,3;35;0,5;1;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:11;0,3;37;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:12;0,3;39;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:13;0,3;36;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:14;0,3;37;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:15;0,3;44;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:16;0,3;36;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:17;0,3;36;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:18;0,3;41;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:19;0,3;52;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:20;0,3;28;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:21;0,3;38;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:22;0,3;36;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:23;0,3;46;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:24;0,3;39;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:25;0,3;38;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:26;0,3;54;0,5;3;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:27;0,3;34;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:28;0,3;50;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:29;0,3;42;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:30;0,3;42;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:31;0,3;47;0,5;7;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:32;0,3;45;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:33;0,3;36;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:34;0,3;41;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:35;0,3;37;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:36;0,3;38;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:37;0,3;45;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:38;0,3;53;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:39;0,3;36;0,5;3;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:40;0,3;31;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:41;0,3;44;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:42;0,3;51;0,5;4;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:43;0,3;29;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:44;0,3;45;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:45;0,3;39;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:46;0,3;47;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:47;0,3;51;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:48;0,3;35;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:49;0,3;29;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:50;0,3;33;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:51;0,3;33;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:52;0,3;36;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:53;0,3;30;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:54;0,3;45;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:55;0,3;35;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:56;0,3;45;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:57;0,3;47;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:58;0,3;48;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:00:59;0,3;45;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:00;0,3;36;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:01;0,3;27;0,5;2;1;1;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:02;0,3;36;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:03;0,3;43;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:04;0,3;49;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:05;0,3;37;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:06;0,3;31;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:07;0,3;37;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:08;0,3;43;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:09;0,3;43;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:10;0,3;51;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:11;0,3;44;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:12;0,3;43;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:13;0,3;40;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:14;0,3;49;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:15;0,3;42;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:16;0,3;41;0,5;2;1;1;1,5;1;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:17;0,3;56;0,5;4;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:18;0,3;57;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:19;0,3;31;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:20;0,3;47;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:21;0,3;49;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:22;0,3;27;0,5;0;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:23;0,3;50;0,5;3;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:24;0,3;37;0,5;1;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
2023-02-01 12:01:25;0,3;47;0,5;2;1;0;1,5;0;2;0;2,5;0;;;422;1;;;0;
