Sample File,C:\Users\robdav\Desktop\icewarnTest.csv
Model,3772

Sample #,1,,,,,2,,,,,3,,,,,
Start Date,01/30/23,,,,,01/30/23,,,,,01/30/23,,,,,
Start Time,14:18:27,,,,,16:40:36,,,,,17:40:43,,,,,
Sample Length,01:00:00,,,,,01:00:00,,,,,27:22,,,,,
Averaging Interval (secs),1.0,,,,,1.0,,,,,1.0,,,,
Title,,,,,,,,,,,,,,,
Instrument ID,3772  70708634 2.16,,,,,3772  70708634 2.16,,,,,3772  70708634 2.16,,,,
Instrument Errors,Aerosol Flow Rate Error,,,,,Aerosol Flow Rate Error,,,,,Aerosol Flow Rate Error,,,,

Mean,721.759,,,,,2031.63,,,,,248.888,,,,
Min,0.06,,,,,3.24,,,,,1.98,,,,
Max,1041.8,,,,,7008,,,,,1018.4,,,,
Std. Dev.,272.755,,,,,1843.26,,,,,229.994,,,,

Time1,Concentration1 (#/cc),Count (#),Analog 1,Analog 2,Time2,Concentration2 (#/cc),Count (#),Analog 1,Analog 2,Time3,Concentration3 (#/cc),Count (#),Analog 1,Analog 2,
14:33:14,901.5,15026,0,0,16:55:23,2553,42546,0,0,17:55:30,426.1,7104,0,0,
14:33:15,887.6,14791,0,0,16:55:24,2567,42796,0,0,17:55:31,417.9,6965,0,0,
14:33:16,862.1,14368,0,0,16:55:25,2558,42620,0,0,17:55:32,420.1,7002,0,0,
14:33:17,885.4,14758,0,0,16:55:26,2543,42372,0,0,17:55:33,432.3,7204,0,0,
14:33:18,883.9,14729,0,0,16:55:27,2545,42425,0,0,17:55:34,431,7185,0,0,
14:33:19,866.7,14448,0,0,16:55:28,2568,42831,0,0,17:55:35,422.8,7050,0,0,
14:33:20,853.7,14227,0,0,16:55:29,2564,42760,0,0,17:55:36,422.9,7052,0,0,
14:33:21,838,13968,0,0,16:55:30,2559,42645,0,0,17:55:37,430.2,7172,0,0,
14:33:22,850.5,14175,0,0,16:55:31,2576,42929,0,0,17:55:38,436.9,7285,0,0,
14:33:23,860.1,14337,0,0,16:55:32,2540,42319,0,0,17:55:39,430.2,7172,0,0,
14:33:24,887.6,14797,0,0,16:55:33,2539,42324,0,0,17:55:40,435.5,7263,0,0,
14:33:25,895.7,14928,0,0,16:55:34,2510,41826,0,0,17:55:41,428.9,7153,0,0,
14:33:26,875,14585,0,0,16:55:35,2522,42035,0,0,17:55:42,447.3,7458,0,0,
14:33:27,880.9,14683,0,0,16:55:36,2544,42396,0,0,17:55:43,440,7338,0,0,
14:33:28,874.9,14583,0,0,16:55:37,2535,42262,0,0,17:55:44,441.2,7357,0,0,
14:33:29,873.7,14559,0,0,16:55:38,2535,42272,0,0,17:55:45,445.1,7420,0,0,
14:33:30,861.2,14353,0,0,16:55:39,2530,42174,0,0,17:55:46,437.8,7300,0,0,
14:33:31,857.7,14294,0,0,16:55:40,2543,42388,0,0,17:55:47,446.9,7449,0,0,
14:33:32,859.8,14328,0,0,16:55:41,2579,42972,0,0,17:55:48,449.4,7492,0,0,
14:33:33,848.5,14144,0,0,16:55:42,2549,42484,0,0,17:55:49,440.5,7344,0,0,
14:33:34,860.9,14345,0,0,16:55:43,2552,42523,0,0,17:55:50,456.6,7612,0,0,
14:33:35,868.9,14483,0,0,16:55:44,2522,42049,0,0,17:55:51,455.5,7594,0,0,
14:33:36,856.2,14268,0,0,16:55:45,2564,42762,0,0,17:55:52,454.7,7582,0,0,
14:33:37,861.8,14363,0,0,16:55:46,2549,42494,0,0,17:55:53,443.1,7389,0,0,
14:33:38,857.1,14282,0,0,16:55:47,2548,42462,0,0,17:55:54,453.8,7565,0,0,
14:33:39,843.4,14056,0,0,16:55:48,2554,42545,0,0,17:55:55,460.2,7673,0,0,
14:33:40,849.9,14166,0,0,16:55:49,2557,42632,0,0,17:55:56,458,7636,0,0,
14:33:41,848.2,14134,0,0,16:55:50,2547,42466,0,0,17:55:57,456.3,7605,0,0,
14:33:42,873.4,14554,0,0,16:55:51,2522,42024,0,0,17:55:58,460.9,7681,0,0,
14:33:43,832.4,13874,0,0,16:55:52,2517,41958,0,0,17:55:59,454.5,7576,0,0,
14:33:44,835.9,13933,0,0,16:55:53,2508,41805,0,0,17:56:00,461.8,7699,0,0,
14:33:45,867.7,14466,0,0,16:55:54,2479,41314,0,0,17:56:01,470.6,7844,0,0,
14:33:46,871.7,14528,0,0,16:55:55,2493,41575,0,0,17:56:02,466.8,7780,0,0,
14:33:47,913.9,15231,0,0,16:55:56,2471,41187,0,0,17:56:03,463.4,7725,0,0,
14:33:48,907.8,15132,0,0,16:55:57,2507,41779,0,0,17:56:04,469,7819,0,0,
14:33:49,855.9,14265,0,0,16:55:58,2495,41590,0,0,17:56:05,468.8,7816,0,0,
14:33:50,832.4,13875,0,0,16:55:59,2483,41370,0,0,17:56:06,461.9,7700,0,0,
14:33:51,856,14265,0,0,16:56:00,2485,41406,0,0,17:56:07,470.4,7839,0,0,
14:33:52,858.8,14314,0,0,16:56:01,2511,41825,0,0,17:56:08,470.5,7841,0,0,
14:33:53,870.6,14512,0,0,16:56:02,2492,41531,0,0,17:56:09,470.9,7849,0,0,
14:33:54,857.2,14286,0,0,16:56:03,2504,41751,0,0,17:56:10,468.8,7815,0,0,
14:33:55,883.5,14728,0,0,16:56:04,2528,42089,0,0,17:56:11,468,7801,0,0,
14:33:56,868.6,14477,0,0,16:56:05,2506,41767,0,0,17:56:12,473.9,7898,0,0,
14:33:57,827.6,13795,0,0,16:56:06,2515,41910,0,0,17:56:13,475.3,7925,0,0,
14:33:58,840.1,14002,0,0,16:56:07,2521,42031,0,0,17:56:14,470.5,7840,0,0,
14:33:59,864,14397,0,0,16:56:08,2552,42543,0,0,17:56:15,473.8,7897,0,0,
14:34:00,867.6,14460,0,0,16:56:09,2551,42505,0,0,17:56:16,475.7,7929,0,0,
14:34:01,892,14867,0,0,16:56:10,2561,42674,0,0,17:56:17,471.9,7865,0,0,
14:34:02,885.5,14759,0,0,16:56:11,2542,42359,0,0,17:56:18,485.5,8090,0,0,
14:34:03,864.2,14403,0,0,16:56:12,2497,41629,0,0,17:56:19,463.5,7727,0,0,
14:34:04,842.6,14042,0,0,16:56:13,2538,42315,0,0,17:56:20,483.1,8051,0,0,
14:34:05,856.7,14277,0,0,16:56:14,2555,42599,0,0,17:56:21,484.6,8074,0,0,
14:34:06,849.8,14162,0,0,16:56:15,2532,42189,0,0,17:56:22,471.1,7852,0,0,
14:34:07,767.9,12801,0,0,16:56:16,2525,42095,0,0,17:56:23,488.9,8145,0,0,
14:34:08,775.1,12918,0,0,16:56:17,2547,42474,0,0,17:56:24,488.5,8141,0,0,
14:34:09,851.8,14197,0,0,16:56:18,2530,42156,0,0,17:56:25,484.5,8076,0,0,
14:34:10,837.7,13962,0,0,16:56:19,2571,42836,0,0,17:56:26,494.5,8241,0,0,
14:34:11,830.5,13841,0,0,16:56:20,2552,42527,0,0,17:56:27,487.5,8124,0,0,
14:34:12,803.6,13392,0,0,16:56:21,2556,42587,0,0,17:56:28,491.6,8190,0,0,
14:34:13,805.8,13430,0,0,16:56:22,2540,42321,0,0,17:56:29,500.1,8333,0,0,
14:34:14,847.8,14133,0,0,16:56:23,2518,41965,0,0,17:56:30,493.2,8219,0,0,
14:34:15,847.7,14131,0,0,16:56:24,2555,42580,0,0,17:56:31,487.3,8123,0,0,
14:34:16,861.4,14357,0,0,16:56:25,2554,42571,0,0,17:56:32,486.2,8103,0,0,
14:34:17,847.9,14135,0,0,16:56:26,2538,42278,0,0,17:56:33,492.8,8211,0,0,
14:34:18,861.5,14360,0,0,16:56:27,2574,42924,0,0,17:56:34,488.5,8141,0,0,
14:34:19,825.7,13760,0,0,16:56:28,2555,42581,0,0,17:56:35,490.1,8167,0,0,
14:34:20,808.7,13478,0,0,16:56:29,2591,43169,0,0,17:56:36,491,8183,0,0,
14:34:21,879.4,14656,0,0,16:56:30,2551,42491,0,0,17:56:37,509.1,8483,0,0,
14:34:22,879.4,14659,0,0,16:56:31,2555,42595,0,0,17:56:38,493.8,8231,0,0,
14:34:23,895.6,14928,0,0,16:56:32,2561,42664,0,0,17:56:39,497.2,8284,0,0,
14:34:24,888.9,14816,0,0,16:56:33,2575,42904,0,0,17:56:40,501.1,8349,0,0,
14:34:25,874.4,14573,0,0,16:56:34,2580,43007,0,0,17:56:41,499.8,8325,0,0,
14:34:26,860.9,14348,0,0,16:56:35,2573,42908,0,0,17:56:42,505,8416,0,0,
14:34:27,852.9,14217,0,0,16:56:36,2584,43078,0,0,17:56:43,508.5,8470,0,0,
14:34:28,871.2,14520,0,0,16:56:37,2554,42536,0,0,17:56:44,514.4,8573,0,0,
14:34:29,970.4,16170,0,0,16:56:38,2560,42640,0,0,17:56:45,501.2,8352,0,0,
14:34:30,994.4,16601,0,0,16:56:39,2554,42577,0,0,17:56:46,500.4,8340,0,0,
14:34:31,894.6,14910,0,0,16:56:40,2576,42929,0,0,17:56:47,497.9,8297,0,0,
14:34:32,859,14316,0,0,16:56:41,2556,42638,0,0,17:56:48,513.7,8560,0,0,
14:34:33,894.5,14910,0,0,16:56:42,2543,42399,0,0,17:56:49,503.7,8392,0,0,
14:34:34,878.2,14635,0,0,16:56:43,2529,42142,0,0,17:56:50,516.2,8602,0,0,
14:34:35,877,14616,0,0,16:56:44,2552,42554,0,0,17:56:51,521.5,8690,0,0,
14:34:36,866.1,14436,0,0,16:56:45,2561,42716,0,0,17:56:52,509.7,8494,0,0,
14:34:37,846.9,14114,0,0,16:56:46,2548,42479,0,0,17:56:53,521.4,8687,0,0,
14:34:38,836.3,13936,0,0,16:56:47,2554,42551,0,0,17:56:54,518.2,8634,0,0,
14:34:39,828.9,13816,0,0,16:56:48,2545,42415,0,0,17:56:55,512.2,8537,0,0,
14:34:40,845.5,14092,0,0,16:56:49,2549,42480,0,0,17:56:56,508,8464,0,0,
14:34:41,816.6,13611,0,0,16:56:50,2553,42573,0,0,17:56:57,521.8,8695,0,0,
14:34:42,844.8,14080,0,0,16:56:51,2528,42138,0,0,17:56:58,520.7,8677,0,0,
14:34:43,866.3,14439,0,0,16:56:52,2566,42760,0,0,17:56:59,520.9,8681,0,0,
14:34:44,861.5,14359,0,0,16:56:53,2541,42335,0,0,17:57:00,514.9,8578,0,0,
14:34:45,818.7,13647,0,0,16:56:54,2559,42659,0,0,17:57:01,523.6,8726,0,0,
14:34:46,839.2,13988,0,0,16:56:55,2592,43191,0,0,17:57:02,519.2,8652,0,0,
14:34:47,856.1,14267,0,0,16:56:56,2565,42750,0,0,17:57:03,527.3,8787,0,0,
14:34:48,850.7,14179,0,0,16:56:57,2543,42382,0,0,17:57:04,529.8,8828,0,0,
14:34:49,858.1,14302,0,0,16:56:58,2534,42250,0,0,17:57:05,532.6,8878,0,0,
14:34:50,899.2,14986,0,0,16:56:59,2598,43288,0,0,17:57:06,529.2,8819,0,0,
14:34:51,831.1,13850,0,0,16:57:00,2584,43077,0,0,17:57:07,516.3,8602,0,0,
14:34:52,832.9,13882,0,0,16:57:01,2555,42565,0,0,17:57:08,540,9002,0,0,
14:34:53,839.4,13989,0,0,16:57:02,2575,42918,0,0,17:57:09,531.4,8856,0,0,
14:34:54,825.7,13764,0,0,16:57:03,2586,43096,0,0,17:57:10,531.3,8855,0,0,
14:34:55,851.7,14193,0,0,16:57:04,2600,43303,0,0,17:57:11,532.8,8881,0,0,
14:34:56,917.6,15296,0,0,16:57:05,2599,43318,0,0,17:57:12,538.9,8985,0,0,
14:34:57,984.8,16406,0,0,16:57:06,2602,43334,0,0,17:57:13,538.5,8974,0,0,
14:34:58,979,16311,0,0,16:57:07,2620,43651,0,0,17:57:14,532.5,8876,0,0,
14:34:59,952.7,15881,0,0,16:57:08,2638,43973,0,0,17:57:15,540.3,9004,0,0,
14:35:00,944.2,15746,0,0,16:57:09,2627,43775,0,0,17:57:16,539.3,8989,0,0,
14:35:01,945.8,15760,0,0,16:57:10,2650,44161,0,0,17:57:17,548.3,9139,0,0,
14:35:02,940.3,15670,0,0,16:57:11,2634,43907,0,0,17:57:18,537.5,8958,0,0,
14:35:03,958.7,15978,0,0,16:57:12,2634,43917,0,0,17:57:19,544.6,9078,0,0,
14:35:04,950.4,15844,0,0,16:57:13,2662,44389,0,0,17:57:20,545.8,9097,0,0,
14:35:05,942.5,15711,0,0,16:57:14,2613,43548,0,0,17:57:21,531.4,8854,0,0,
14:35:06,959.7,15997,0,0,16:57:15,2622,43680,0,0,17:57:22,538.8,8982,0,0,
14:35:07,944.3,15735,0,0,16:57:16,2639,43993,0,0,17:57:23,530.1,8834,0,0,
14:35:08,947.1,15783,0,0,16:57:17,2643,44048,0,0,17:57:24,537.2,8952,0,0,
14:35:09,932.2,15538,0,0,16:57:18,2664,44411,0,0,17:57:25,538.8,8981,0,0,
14:35:10,972.3,16208,0,0,16:57:19,2619,43658,0,0,17:57:26,519.4,8653,0,0,
14:35:11,966.8,16113,0,0,16:57:20,2646,44118,0,0,17:57:27,531.6,8860,0,0,
14:35:12,972.1,16201,0,0,16:57:21,2639,43977,0,0,17:57:28,533.5,8891,0,0,
14:35:13,961.8,16036,0,0,16:57:22,2625,43783,0,0,17:57:29,532.5,8876,0,0,
14:35:14,936.6,15609,0,0,16:57:23,2612,43517,0,0,17:57:30,547.5,9123,0,0,
14:35:15,947.8,15789,0,0,16:57:24,2603,43396,0,0,17:57:31,535.6,8925,0,0,
14:35:16,950.8,15845,0,0,16:57:25,2605,43424,0,0,17:57:32,553.2,9221,0,0,
14:35:17,969.6,16152,0,0,16:57:26,2603,43416,0,0,17:57:33,542.2,9037,0,0,
14:35:18,979.7,16338,0,0,16:57:27,2594,43227,0,0,17:57:34,531.8,8864,0,0,
14:35:19,993.2,16566,0,0,16:57:28,2591,43172,0,0,17:57:35,550.1,9171,0,0,
14:35:20,988,16474,0,0,16:57:29,2601,43364,0,0,17:57:36,536.6,8943,0,0,
14:35:21,973.5,16226,0,0,16:57:30,2601,43346,0,0,17:57:37,554,9235,0,0,
14:35:22,991.2,16514,0,0,16:57:31,2605,43423,0,0,17:57:38,541.9,9033,0,0,
14:35:23,992.7,16542,0,0,16:57:32,2569,42832,0,0,17:57:39,549.8,9164,0,0,
14:35:24,981.2,16348,0,0,16:57:33,2555,42586,0,0,17:57:40,551.7,9198,0,0,
14:35:25,983.7,16402,0,0,16:57:34,2561,42689,0,0,17:57:41,543.3,9056,0,0,
14:35:26,974,16238,0,0,16:57:35,2581,43013,0,0,17:57:42,537.4,8958,0,0,
14:35:27,998.1,16640,0,0,16:57:36,2571,42845,0,0,17:57:43,544.8,9080,0,0,
14:35:28,972.9,16215,0,0,16:57:37,2587,43109,0,0,17:57:44,539.5,8989,0,0,
14:35:29,963.7,16060,0,0,16:57:38,2570,42834,0,0,17:57:45,536.2,8938,0,0,
14:35:30,939.7,15660,0,0,16:57:39,2590,43183,0,0,17:57:46,552.5,9210,0,0,
14:35:31,923.8,15397,0,0,16:57:40,2557,42600,0,0,17:57:47,546.3,9106,0,0,
14:35:32,949.8,15828,0,0,16:57:41,2558,42637,0,0,17:57:48,549,9150,0,0,
14:35:33,944.3,15734,0,0,16:57:42,2560,42674,0,0,17:57:49,543.1,9048,0,0,
14:35:34,943.3,15721,0,0,16:57:43,2596,43279,0,0,17:57:50,553.2,9220,0,0,
14:35:35,888.4,14805,0,0,16:57:44,2584,43065,0,0,17:57:51,539.4,8992,0,0,
14:35:36,884.1,14735,0,0,16:57:45,2574,42897,0,0,17:57:52,552.9,9218,0,0,
14:35:37,903.7,15062,0,0,16:57:46,2562,42694,0,0,17:57:53,546.3,9107,0,0,
14:35:38,921.1,15353,0,0,16:57:47,2594,43239,0,0,17:57:54,557.7,9298,0,0,
14:35:39,905.9,15099,0,0,16:57:48,2631,43841,0,0,17:57:55,559,9317,0,0,
14:35:40,858.1,14301,0,0,16:57:49,2610,43504,0,0,17:57:56,547.5,9126,0,0,
14:35:41,866.8,14445,0,0,16:57:50,2610,43508,0,0,17:57:57,558.6,9314,0,0,
14:35:42,891,14850,0,0,16:57:51,2572,42871,0,0,17:57:58,557.8,9298,0,0,
14:35:43,932.2,15537,0,0,16:57:52,2597,43268,0,0,17:57:59,544.8,9081,0,0,
14:35:44,944.2,15738,0,0,16:57:53,2614,43555,0,0,17:58:00,556.9,9285,0,0,
14:35:45,906.6,15111,0,0,16:57:54,2597,43294,0,0,17:58:01,552.5,9209,0,0,
14:35:46,854.9,14250,0,0,16:57:55,2593,43198,0,0,17:58:02,554.5,9244,0,0,
14:35:47,844.4,14070,0,0,16:57:56,2624,43739,0,0,17:58:03,558.3,9306,0,0,
14:35:48,865.1,14417,0,0,16:57:57,2564,42733,0,0,17:58:04,550,9169,0,0,
14:35:49,875.5,14593,0,0,16:57:58,2546,42415,0,0,17:58:05,563.6,9398,0,0,
14:35:50,850.6,14176,0,0,16:57:59,2539,42346,0,0,17:58:06,552,9202,0,0,
14:35:51,866,14432,0,0,16:58:00,2575,42933,0,0,17:58:07,557.8,9299,0,0,
14:35:52,861.3,14356,0,0,16:58:01,2558,42643,0,0,17:58:08,560.6,9344,0,0,
14:35:53,867.7,14460,0,0,16:58:02,2540,42310,0,0,17:58:09,559.4,9325,0,0,
14:35:54,847.4,14121,0,0,16:58:03,2551,42508,0,0,17:58:10,561.3,9356,0,0,
14:35:55,834.2,13903,0,0,16:58:04,2542,42358,0,0,17:58:11,563.8,9398,0,0,
14:35:56,837.9,13964,0,0,16:58:05,2505,41762,0,0,17:58:12,563.4,9390,0,0,
14:35:57,822.8,13713,0,0,16:58:06,2519,41974,0,0,17:58:13,562.5,9377,0,0,
14:35:58,801.2,13355,0,0,16:58:07,2524,42052,0,0,17:58:14,565.2,9419,0,0,
14:35:59,835,13917,0,0,16:58:08,2509,41798,0,0,17:58:15,569.3,9490,0,0,
14:36:00,882.2,14702,0,0,16:58:09,2533,42200,0,0,17:58:16,566.6,9445,0,0,
14:36:01,872.7,14550,0,0,16:58:10,2493,41579,0,0,17:58:17,560.8,9344,0,0,
14:36:02,860.7,14346,0,0,16:58:11,2467,41119,0,0,17:58:18,560.6,9343,0,0,
14:36:03,851.1,14185,0,0,16:58:12,2480,41319,0,0,17:58:19,553,9220,0,0,
14:36:04,835.6,13928,0,0,16:58:13,2449,40856,0,0,17:58:20,565.6,9428,0,0,
14:36:05,821.7,13696,0,0,16:58:14,2423,40408,0,0,17:58:21,568.4,9474,0,0,
14:36:06,854,14231,0,0,16:58:15,2415,40224,0,0,17:58:22,565,9418,0,0,
14:36:07,873.9,14565,0,0,16:58:16,2387,39830,0,0,17:58:23,573.3,9556,0,0,
14:36:08,850.3,14172,0,0,16:58:17,2360,39342,0,0,17:58:24,568.3,9470,0,0,
14:36:09,831.3,13855,0,0,16:58:18,2389,39823,0,0,17:58:25,570.4,9511,0,0,
14:36:10,862.4,14375,0,0,16:58:19,2349,39149,0,0,17:58:26,573.2,9553,0,0,
14:36:11,864.3,14403,0,0,16:58:20,2358,39309,0,0,17:58:27,565.3,9424,0,0,
14:36:12,893.5,14890,0,0,16:58:21,2342,38997,0,0,17:58:28,568.3,9472,0,0,
14:36:13,880,14666,0,0,16:58:22,2339,39016,0,0,17:58:29,572.3,9541,0,0,
14:36:14,848.5,14141,0,0,16:58:23,2328,38824,0,0,17:58:30,572.6,9542,0,0,
14:36:15,857.2,14291,0,0,16:58:24,2303,38370,0,0,17:58:31,577.5,9627,0,0,
14:36:16,902.6,15041,0,0,16:58:25,2301,38347,0,0,17:58:32,571,9519,0,0,
14:36:17,862.1,14369,0,0,16:58:26,2287,38120,0,0,17:58:33,557.3,9290,0,0,
14:36:18,854.8,14243,0,0,16:58:27,2271,37860,0,0,17:58:34,570.1,9503,0,0,
14:36:19,835,13918,0,0,16:58:28,2246,37427,0,0,17:58:35,568.2,9474,0,0,
14:36:20,874.8,14582,0,0,16:58:29,2235,37233,0,0,17:58:36,563.2,9388,0,0,
14:36:21,854.1,14234,0,0,16:58:30,2244,37375,0,0,17:58:37,564.3,9408,0,0,
14:36:22,851.8,14197,0,0,16:58:31,2270,37824,0,0,17:58:38,570,9500,0,0,
14:36:23,833.3,13890,0,0,16:58:32,2286,38109,0,0,17:58:39,561.4,9356,0,0,
14:36:24,842.9,14048,0,0,16:58:33,2246,37444,0,0,17:58:40,572.7,9546,0,0,
14:36:25,840.9,14011,0,0,16:58:34,2228,37133,0,0,17:58:41,565.5,9427,0,0,
14:36:26,826.9,13782,0,0,16:58:35,2243,37372,0,0,17:58:42,555.1,9253,0,0,
14:36:27,821.4,13688,0,0,16:58:36,2264,37740,0,0,17:58:43,563.4,9394,0,0,
14:36:28,861.4,14358,0,0,16:58:37,2263,37701,0,0,17:58:44,560.8,9347,0,0,
14:36:29,869.8,14501,0,0,16:58:38,2253,37548,0,0,17:58:45,554.8,9249,0,0,
14:36:30,851.7,14196,0,0,16:58:39,2244,37405,0,0,17:58:46,562.5,9374,0,0,
14:36:31,845.9,14097,0,0,16:58:40,2230,37177,0,0,17:58:47,552.5,9211,0,0,
14:36:32,845,14082,0,0,16:58:41,2237,37274,0,0,17:58:48,551,9184,0,0,
14:36:33,855.6,14261,0,0,16:58:42,2256,37597,0,0,17:58:49,536.8,8951,0,0,
14:36:34,846.9,14116,0,0,16:58:43,2248,37451,0,0,17:58:50,543.4,9059,0,0,
14:36:35,821.6,13694,0,0,16:58:44,2216,36936,0,0,17:58:51,536.6,8945,0,0,
14:36:36,833.3,13890,0,0,16:58:45,2211,36856,0,0,17:58:52,552,9201,0,0,
14:36:37,834.7,13913,0,0,16:58:46,2248,37452,0,0,17:58:53,542.4,9042,0,0,
14:36:38,839.4,13991,0,0,16:58:47,2266,37749,0,0,17:58:54,543.8,9063,0,0,
14:36:39,830.5,13841,0,0,16:58:48,2231,37176,0,0,17:58:55,547.3,9122,0,0,
14:36:40,851.9,14197,0,0,16:58:49,2260,37659,0,0,17:58:56,541.5,9025,0,0,
14:36:41,872.5,14541,0,0,16:58:50,2270,37825,0,0,17:58:57,532.4,8871,0,0,
14:36:42,884.8,14749,0,0,16:58:51,2257,37597,0,0,17:58:58,542.5,9045,0,0,
14:36:43,881,14686,0,0,16:58:52,2202,36727,0,0,17:58:59,534.3,8904,0,0,
14:36:44,886.5,14775,0,0,16:58:53,2243,37380,0,0,17:59:00,534.9,8918,0,0,
14:36:45,889.5,14825,0,0,16:58:54,2240,37340,0,0,17:59:01,538.7,8981,0,0,
14:36:46,878.5,14643,0,0,16:58:55,2271,37852,0,0,17:59:02,531.4,8857,0,0,
14:36:47,868.2,14470,0,0,16:58:56,2285,38082,0,0,17:59:03,527.5,8794,0,0,
14:36:48,853.4,14221,0,0,16:58:57,2233,37258,0,0,17:59:04,527,8784,0,0,
14:36:49,834.2,13906,0,0,16:58:58,2247,37427,0,0,17:59:05,532.9,8880,0,0,
14:36:50,807.1,13451,0,0,16:58:59,2241,37347,0,0,17:59:06,534.8,8913,0,0,
14:36:51,832.4,13875,0,0,16:59:00,2246,37435,0,0,17:59:07,525.6,8761,0,0,
14:36:52,842.9,14048,0,0,16:59:01,2268,37790,0,0,17:59:08,536.8,8948,0,0,
14:36:53,871.1,14519,0,0,16:59:02,2272,37869,0,0,17:59:09,529.4,8823,0,0,
14:36:54,855.5,14257,0,0,16:59:03,2244,37404,0,0,17:59:10,541.3,9022,0,0,
14:36:55,840.4,14003,0,0,16:59:04,2248,37489,0,0,17:59:11,532.5,8874,0,0,
14:36:56,824.1,13733,0,0,16:59:05,2254,37559,0,0,17:59:12,525.4,8761,0,0,
14:36:57,825.8,13765,0,0,16:59:06,2254,37567,0,0,17:59:13,522.4,8706,0,0,
14:36:58,851.1,14185,0,0,16:59:07,2237,37274,0,0,17:59:14,533.7,8896,0,0,
14:36:59,837.1,13954,0,0,16:59:08,2258,37635,0,0,17:59:15,535.5,8926,0,0,
14:37:00,887.3,14791,0,0,16:59:09,2269,37833,0,0,17:59:16,528.5,8810,0,0,
14:37:01,858.7,14313,0,0,16:59:10,2261,37697,0,0,17:59:17,527.1,8787,0,0,
14:37:02,819.7,13660,0,0,16:59:11,2235,37261,0,0,17:59:18,535.3,8923,0,0,
14:37:03,849,14152,0,0,16:59:12,2206,36760,0,0,17:59:19,528.5,8808,0,0,
14:37:04,826.4,13772,0,0,16:59:13,2208,36791,0,0,17:59:20,531.7,8861,0,0,
14:37:05,829.3,13822,0,0,16:59:14,2241,37349,0,0,17:59:21,513,8545,0,0,
14:37:06,840.4,14003,0,0,16:59:15,2259,37653,0,0,17:59:22,510.9,8515,0,0,
14:37:07,873.9,14568,0,0,16:59:16,2245,37394,0,0,17:59:23,525,8751,0,0,
14:37:08,922,15363,0,0,16:59:17,2236,37278,0,0,17:59:24,519.4,8655,0,0,
14:37:09,945.7,15761,0,0,16:59:18,2210,36826,0,0,17:59:25,521.8,8699,0,0,
14:37:10,924.7,15410,0,0,16:59:19,2240,37342,0,0,17:59:26,519.2,8654,0,0,
14:37:11,916.9,15282,0,0,16:59:20,2240,37339,0,0,17:59:27,527.8,8799,0,0,
14:37:12,877.8,14629,0,0,16:59:21,2252,37555,0,0,17:59:28,523.2,8717,0,0,
14:37:13,911,15182,0,0,16:59:22,2270,37835,0,0,17:59:29,512.9,8548,0,0,
14:37:14,919.6,15325,0,0,16:59:23,2220,37016,0,0,17:59:30,504.6,8406,0,0,
14:37:15,957.7,15964,0,0,16:59:24,2259,37658,0,0,17:59:31,513.3,8550,0,0,
14:37:16,950,15833,0,0,16:59:25,2250,37499,0,0,17:59:32,521.8,8694,0,0,
14:37:17,932.3,15536,0,0,16:59:26,2229,37151,0,0,17:59:33,519.3,8656,0,0,
14:37:18,916.1,15265,0,0,16:59:27,2219,36987,0,0,17:59:34,503.8,8397,0,0,
14:37:19,927.5,15457,0,0,16:59:28,2263,37716,0,0,17:59:35,521.1,8683,0,0,
14:37:20,918.5,15305,0,0,16:59:29,2268,37780,0,0,17:59:36,517,8618,0,0,
14:37:21,944.3,15737,0,0,16:59:30,2240,37343,0,0,17:59:37,519.6,8655,0,0,
14:37:22,895.5,14926,0,0,16:59:31,2248,37475,0,0,17:59:38,514.9,8581,0,0,
14:37:23,893.5,14890,0,0,16:59:32,2260,37674,0,0,17:59:39,522.2,8705,0,0,
14:37:24,857.9,14296,0,0,16:59:33,2256,37609,0,0,17:59:40,513.6,8558,0,0,
14:37:25,845.4,14089,0,0,16:59:34,2256,37617,0,0,17:59:41,514,8564,0,0,
14:37:26,824.1,13737,0,0,16:59:35,2271,37891,0,0,17:59:42,514.6,8575,0,0,
14:37:27,824.6,13746,0,0,16:59:36,2266,37781,0,0,17:59:43,517.5,8625,0,0,
14:37:28,814.4,13575,0,0,16:59:37,2271,37864,0,0,17:59:44,517.2,8617,0,0,
14:37:29,808.1,13469,0,0,16:59:38,2304,38398,0,0,17:59:45,513.5,8556,0,0,
14:37:30,820.3,13671,0,0,16:59:39,2270,37829,0,0,17:59:46,515.2,8584,0,0,
14:37:31,844,14067,0,0,16:59:40,2277,37970,0,0,17:59:47,514.1,8568,0,0,
14:37:32,848.2,14135,0,0,16:59:41,2274,37934,0,0,17:59:48,513.2,8553,0,0,
14:37:33,829.8,13829,0,0,16:59:42,2314,38542,0,0,17:59:49,518.6,8641,0,0,
14:37:34,829.9,13833,0,0,16:59:43,2295,38291,0,0,17:59:50,505.2,8419,0,0,
14:37:35,866.7,14441,0,0,16:59:44,2316,38574,0,0,17:59:51,510.3,8506,0,0,
14:37:36,864,14398,0,0,16:59:45,2309,38476,0,0,17:59:52,524.1,8732,0,0,
14:37:37,873.9,14568,0,0,16:59:46,2320,38674,0,0,17:59:53,506.3,8437,0,0,
14:37:38,878.9,14646,0,0,16:59:47,2260,37652,0,0,17:59:54,512.3,8535,0,0,
